timestamp,open,high,low,close,volume
2015-02-13,312.3640,314.4550,309.4550,312.5910,778652
2015-02-12,307.2730,310.2730,300.1360,308.5000,1018196
2015-02-11,303.9550,309.0000,303.1820,304.2730,1080280
2015-02-10,290.5450,304.5450,287.7730,300.9550,2460912
2015-02-09,298.8180,298.8180,289.5450,291.2270,1353485
2015-02-06,305.4550,309.0910,298.6360,299.9550,1172186
2015-02-05,310.7270,314.0910,302.5450,305.2270,1724039
2015-02-04,315.8640,315.8640,309.5000,312.9550,1375470
2015-02-03,319.8640,324.1820,313.8180,315.0450,1391144
2015-02-02,328.1820,328.1820,318.2730,319.7730,1654003
2015-01-30,348.1820,349.0000,322.5450,328.3180,2326390
2015-01-29,346.3640,347.0000,341.5000,345.4090,670051
2015-01-28,348.1820,357.5450,346.3640,348.9550,980903
2015-01-27,340.9090,350.0000,338.5910,348.8180,771926
2015-01-23,340.9090,341.6820,335.5000,336.7730,580786
2015-01-22,335.4550,338.2730,331.5000,335.6820,602725
2015-01-21,333.1360,337.2270,331.9550,334.9090,919656
2015-01-20,327.9090,334.8640,327.2730,333.5450,934863
2015-01-19,322.2730,329.0910,321.3640,327.9550,556383
2015-01-16,320.7730,322.2270,315.9090,321.7270,507463
2015-01-15,320.1820,323.8640,316.3640,320.5910,1197080
2015-01-14,309.0910,310.7730,304.5450,306.5000,753325
2015-01-13,315.6820,317.0450,309.0910,310.0000,683350
2015-01-12,312.6820,316.1360,308.1820,314.9550,585970
2015-01-09,318.0910,318.7270,306.6360,311.0000,1049851
2015-01-08,313.5450,316.8180,310.2270,315.6820,849795
2015-01-07,314.3640,315.4550,305.0000,307.9090,1203580
2015-01-06,327.2730,327.2730,314.6820,316.2270,984122
2015-01-05,331.8180,333.7270,328.6360,330.0910,523320
2015-01-02,320.0000,330.3640,320.0000,329.6360,534966
2015-01-01,323.1360,323.1360,318.4550,320.6360,274696
2014-12-31,319.0910,322.3640,318.8180,320.9090,454188
2014-12-30,319.6360,319.8640,315.6820,318.9090,316923
2014-12-29,318.1820,322.2730,316.8640,317.6360,277104
2014-12-26,321.8180,324.0910,316.5450,319.0910,373173
2014-12-24,320.9090,324.3180,319.7270,321.0450,385218
2014-12-23,326.1360,328.8180,319.4550,320.9550,512516
2014-12-22,324.0910,327.5910,319.0910,326.2270,437958
2014-12-19,316.8180,324.4550,315.4550,323.0910,895876
2014-12-18,310.0000,314.7730,308.5000,313.8180,610228
2014-12-17,300.0000,307.2730,290.4550,302.2730,1869999
2014-12-16,310.9090,311.5000,299.3640,300.5910,817067
2014-12-15,311.9090,317.2730,311.3640,314.0910,477393
2014-12-12,316.2270,319.0910,313.5450,315.0910,515703
2014-12-11,320.6360,320.8640,312.8640,316.2730,589744
2014-12-10,317.0910,322.6360,315.3180,320.4550,1267118
2014-12-09,322.7270,325.4550,317.4090,318.5450,480024
2014-12-08,329.6820,329.7730,321.2270,322.4090,645288
2014-12-05,330.9090,331.8180,325.4550,326.7730,589937
2014-12-04,330.2730,333.0000,325.8640,328.9550,1602531
2014-12-03,321.5820,326.6910,320.1910,326.0180,997904
2014-12-02,319.6180,322.7270,315.4730,321.9180,1087262
2014-12-01,320.2000,322.9910,318.2550,319.5550,1316645
2014-11-28,313.7270,323.0270,313.7270,319.0180,1036387
2014-11-27,311.8000,314.8730,310.3640,313.1450,827624
2014-11-26,314.0000,315.2730,310.4450,311.2640,1491886
2014-11-25,322.5450,322.5450,313.6910,315.8360,988702
2014-11-24,316.3820,323.2730,316.3820,322.3550,1295124
2014-11-21,307.2730,316.7270,305.1820,315.2730,1194782
2014-11-20,306.0000,308.0000,304.7270,307.1090,412000
2014-11-19,305.6360,309.8090,303.9910,305.8450,872927
2014-11-18,304.5450,306.7270,304.0360,305.6360,662354
2014-11-17,307.2180,307.2180,302.3730,304.3000,655166
2014-11-14,307.2360,308.8640,306.3640,308.2180,794431
2014-11-13,310.9270,311.8180,306.6360,307.6910,828234
2014-11-12,307.4550,311.5270,307.2730,310.2550,670808
2014-11-11,303.0910,307.2640,301.4910,306.1910,958667
2014-11-10,306.4360,306.4360,302.5000,303.0910,756509
2014-11-07,304.5450,307.8550,302.1910,306.4730,668877
2014-11-05,300.0550,305.4000,299.4640,304.0550,975667
2014-11-03,296.0000,300.0000,293.1270,298.5550,847066
2014-10-31,293.4360,296.7270,290.9090,295.5360,1883778
2014-10-30,291.4000,294.5450,288.1270,293.0000,1671731
2014-10-29,292.7270,292.9090,289.9360,291.6180,661144
2014-10-28,286.6450,292.1640,286.6450,291.1270,808682
2014-10-27,287.5450,288.6550,283.8180,285.8910,765694
2014-10-22,289.0910,290.0000,284.1450,285.6090,545044
2014-10-21,280.3640,287.6270,280.3640,286.8360,967560
2014-10-20,280.2000,281.4180,277.5000,279.4550,687362
2014-10-17,266.9090,274.5450,266.9090,273.7450,962368
2014-10-16,267.2730,271.5730,264.1820,266.1270,702867
2014-10-15,268.4910,268.4910,268.4910,268.4910,0
2014-10-14,270.1000,270.5450,264.0000,268.4910,975695
2014-10-13,263.6360,269.0730,261.3270,268.4640,1299991
2014-10-10,268.1820,269.3910,264.7360,265.4550,560824
2014-10-09,264.7270,271.7180,264.7270,270.5270,920684
2014-10-08,260.5450,264.5450,259.6360,263.5730,587224
2014-10-07,258.5450,264.5180,257.5360,260.0180,1265605
2014-10-01,261.8820,262.3730,258.0180,259.7180,613085
2014-09-30,265.0910,266.5270,259.2730,260.9550,1390059
2014-09-29,270.0000,270.0000,264.2270,264.9910,677110
2014-09-26,267.2730,269.4550,260.9090,268.7360,1452858
2014-09-25,275.8180,276.2640,264.2550,266.7000,1181741
2014-09-24,278.9090,281.7820,272.6270,275.7450,1294046
2014-09-23,286.7270,289.4360,279.1090,279.7180,1033285
2014-09-22,284.5450,289.8180,283.0910,286.7820,577940
2014-09-19,284.9450,286.3640,283.0910,285.5360,477296
2014-09-18,277.5450,285.0550,276.9000,284.6090,582818
2014-09-17,278.3730,280.6820,277.0910,278.0180,517121
2014-09-16,282.2730,283.2450,276.3640,277.5090,494280
2014-09-15,283.6360,283.8450,279.8180,282.1640,677193
2014-09-12,285.8270,286.0640,283.0910,284.5360,663685
2014-09-11,286.5450,288.1360,283.9090,284.7090,881331
2014-09-10,283.8180,286.9090,281.5550,285.7090,1639165
2014-09-09,284.8910,284.8910,280.0000,281.4000,502904
2014-09-08,282.7270,285.8180,281.9090,285.1270,431591
2014-09-05,285.8180,287.4550,279.4550,281.5180,972136
2014-09-04,288.1270,288.1820,280.5450,285.6820,776199
2014-09-03,290.9090,290.9090,286.0270,287.1360,881557
2014-09-02,290.5450,294.1550,288.3640,289.2550,936969
2014-09-01,282.3640,291.4550,282.3640,290.7000,989951
2014-08-28,280.9090,284.1820,280.9090,283.0090,880930
2014-08-27,276.5730,281.6180,276.5730,280.1730,751938
2014-08-26,270.0000,275.7820,269.5820,274.5550,806526
2014-08-25,280.0000,282.7730,274.1450,275.3360,893338
2014-08-22,280.7270,282.9180,279.1640,279.5820,547134
2014-08-21,280.1270,284.1640,277.7910,280.7820,818901
2014-08-20,281.1270,281.8180,278.7730,280.4550,560874
2014-08-19,279.6550,283.6000,277.4910,280.5550,2039582
2014-08-18,270.0000,279.0910,269.5910,278.1550,1510641
2014-08-14,265.6360,270.5730,265.0910,268.6550,788865
2014-08-13,265.4550,266.5000,262.8000,264.0000,534682
2014-08-12,263.6360,266.8640,261.8360,266.1450,509647
2014-08-11,262.4270,264.0910,260.6360,261.8180,459140
2014-08-08,260.5450,261.9270,256.7270,261.3360,852220
2014-08-07,263.0910,266.7270,262.0550,262.7640,787100
2014-08-06,268.9090,269.8180,262.2000,263.0640,746493
2014-08-05,271.8180,272.4360,266.6450,270.0910,973225
2014-08-04,272.5360,272.7270,269.2090,271.1550,615642
2014-08-01,265.6360,273.5820,265.3450,268.4360,1517780
2014-07-31,271.2730,273.6360,266.4360,267.8180,1834866
2014-07-30,263.9090,271.9360,262.9090,270.8270,759836
2014-07-28,269.0910,269.2730,262.5450,263.9090,626670
2014-07-25,273.2730,273.5450,267.5090,268.3450,477268
2014-07-24,274.0000,274.3640,271.0180,273.6820,876766
2014-07-23,271.2730,274.9450,271.2450,273.7820,1788864
2014-07-22,270.1820,270.6270,266.7450,269.6730,696894
2014-07-21,269.9820,271.8180,268.4000,269.5640,767866
2014-07-18,261.6360,269.9450,261.0910,268.5820,1076740
2014-07-17,265.2730,265.4910,262.1090,263.4000,597548
2014-07-16,256.0090,266.9090,256.0090,265.2820,5400246
2014-07-15,247.3640,254.7270,247.0730,253.3730,1612028
2014-07-14,249.1270,249.1270,242.6360,244.4180,1108486
2014-07-11,253.0910,255.3640,245.4550,246.4730,1020888
2014-07-10,256.0000,265.0910,249.4550,252.8820,2033521
2014-07-09,256.9090,259.0270,253.6550,255.1270,648082
2014-07-08,265.0090,266.1820,254.3640,256.8180,2614266
2014-07-07,266.0090,266.9090,262.2450,263.8090,2537376
2014-07-04,264.5450,266.6550,261.7730,265.9000,665054
2014-07-03,264.0550,265.6000,263.6360,263.9450,1019612
2014-07-02,263.8820,265.5550,263.4550,264.0450,885676
2014-07-01,258.5640,263.7640,258.5640,261.4000,865475
2014-06-30,252.7270,260.0270,252.7270,257.9000,1025360
2014-06-27,255.6360,256.3090,250.5000,251.7820,1209202
